Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-1_FR,2016-06-21 02:13:05,1,2,TRACE5,528.733,154.747,-22.133,-,16.8361,16.8078,16.5086,16.8779,,47.5424,46.3411,46.5669,47.1982,,48.8871,47.6988,47.9220,48.6219,,50.7146,49.4046,49.6723,50.4843,,,78.8965,78.7188,78.8683,,,77.5491,77.3649,77.4866,,,75.8472,75.5760,75.7343,,0.4554,0.4923,0.5313,0.4500,,0.5714,0.6129,0.6564,0.5570,,3.9320,4.5508,4.3333,3.7603,,2.0032,2.3786,2.2206,1.8546,,1.9288,2.1722,2.1127,1.9058,,3.5484,3.9697,3.8753,3.3478,,0.7602,0.6852,0.6696,0.6889,0.6202,0.9429,0.8500,0.8490,0.8568,0.7839,6.0079,6.0373,6.1513,5.6065,5.1986,3.1142,2.7530,3.1965,2.8027,2.5638,2.8936,3.2843,2.9548,2.8038,2.6348,5.7053,5.3647,5.4355,5.3570,4.9534,49.1285,47.8729,48.1196,48.8413,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-1_FR,2016-06-21 02:13:26,1,2,TRACE6,529.099,154.874,-22.130,-,16.1629,16.4581,16.5379,16.1341,,47.0302,47.0261,46.4657,46.7171,,48.4289,48.3461,47.8574,48.0992,,50.1576,49.9351,49.5997,49.7901,,,78.6546,78.8984,78.7300,,,77.3336,77.5430,77.3584,,,75.7433,75.8552,75.6757,,0.4479,0.4775,0.5027,0.4295,,0.5569,0.5895,0.6307,0.5366,,3.4723,3.6612,3.9178,3.5830,,1.7492,1.8212,1.9543,1.8050,,1.7231,1.8399,1.9635,1.7780,,3.3617,3.5408,3.7780,3.2911,,0.8369,0.6671,0.6959,0.6540,0.6306,1.1316,0.8288,0.8733,0.8223,0.7882,9.1048,5.1738,5.9539,5.5938,5.0459,4.4736,2.5311,2.8298,2.7714,2.5892,4.6312,2.6427,3.1241,2.8224,2.4567,7.8733,5.0255,5.5556,5.2145,4.7171,48.5939,48.4806,48.0327,48.2536,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-1_FR,2016-06-21 02:13:48,1,2,TRACE7,534.834,152.112,-22.123,-,16.0489,16.5014,16.8624,16.4340,,59.4145,60.5473,61.0997,59.7130,,61.4897,62.6098,63.1303,61.6103,,63.9828,65.5148,66.1547,64.0658,,,89.5427,89.4109,89.3324,,,87.5918,87.3458,87.3844,,,85.0059,84.2639,84.7295,,0.4295,0.4397,0.4581,0.4125,,0.5357,0.5489,0.5660,0.5150,,4.0711,3.8774,4.1837,3.7863,,2.0577,1.9630,2.0517,1.9844,,2.0134,1.9144,2.1320,1.8019,,3.3843,3.6295,3.6950,3.5393,,0.5980,0.5193,0.5648,0.5373,0.4681,0.7866,0.6571,0.7297,0.6733,0.6031,6.9192,5.7415,6.0976,5.8538,6.2003,3.4645,2.9862,2.9580,3.0029,3.2806,3.4547,2.7553,3.1396,2.8509,2.9197,5.9583,5.1271,5.7441,5.3151,4.9924,61.6986,63.0311,63.6272,61.8894,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-1_FR,2016-06-21 02:14:09,1,2,TRACE8,538.500,152.335,-22.125,-,16.3472,16.2580,16.6432,16.3997,,59.1972,58.9676,59.3961,59.9863,,61.0863,61.1168,61.3971,62.0835,,63.6673,63.8429,64.2228,65.0017,,,92.1102,89.7486,91.8345,,,89.9982,87.7571,89.7737,,29.4566,87.4387,84.9214,86.9319,,0.4250,0.4723,0.4686,0.4354,,0.5286,0.5889,0.5807,0.5419,,3.8428,4.2340,3.9049,3.6007,,1.8940,2.2585,1.9914,1.8320,,1.9488,1.9756,1.9135,1.7687,,3.2960,3.6970,3.5815,3.3400,,0.6394,0.5522,0.5247,0.5284,0.4934,0.8154,0.6890,0.6637,0.6684,0.6241,6.4524,5.6038,5.0051,4.8839,4.6906,3.5700,2.6868,2.5035,2.3643,2.3423,2.8824,2.9170,2.5017,2.5196,2.3483,5.6471,5.0974,4.8244,4.5017,4.3615,61.4322,61.4053,61.8095,62.4940,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-1_FR,2016-06-21 02:14:31,1,2,TRACE9,471.788,167.486,-22.142,-,16.8478,16.9175,16.8554,16.7771,,31.9620,31.7837,31.8343,32.6008,,33.0640,32.8238,32.9184,33.7079,,34.2910,34.0077,34.1568,34.8362,,,56.5959,55.1142,55.0736,,,55.5460,54.0456,53.9711,,,54.3642,52.8320,52.7982,,0.3935,0.3635,0.3747,0.3657,,0.4873,0.4515,0.4685,0.4551,,3.1657,3.2666,3.5019,3.2033,,1.5805,1.6005,1.8254,1.4985,,1.5851,1.6661,1.6765,1.7048,,2.9136,2.8030,2.8244,2.8713,,0.7626,0.7195,0.7220,0.6294,0.6726,0.9641,0.9164,0.9047,0.7964,0.8574,6.7385,6.5148,6.2195,5.6451,7.3320,3.3973,3.2447,2.7051,2.4214,3.1554,3.3411,3.2701,3.5144,3.2237,4.1767,6.1708,5.8611,5.8118,5.1536,5.7315,33.1265,32.8957,32.9955,33.7185,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-1_FR,2016-06-21 02:14:52,1,2,TRACE10,472.214,163.936,-22.139,-,16.9764,16.4014,16.5023,16.9272,,36.4415,37.3453,37.0828,31.7012,,37.5086,38.4540,38.1479,32.7715,,38.8175,39.6345,39.2552,33.9331,,,62.5625,63.5248,63.3880,,,61.4946,62.4320,62.2998,,,60.2798,61.3104,61.1628,,0.4324,0.4020,0.3966,0.4288,,0.5344,0.5016,0.4961,0.5115,,3.3778,3.3579,3.1146,3.2497,,1.6925,1.8415,1.5739,1.6866,,1.6853,1.5164,1.5407,1.5630,,3.1180,3.0667,2.9523,2.8938,,0.6156,0.7047,0.6450,0.6421,0.7325,0.7778,0.8920,0.8143,0.8156,0.9225,5.4304,5.8498,5.8831,5.4012,6.8072,2.7016,2.7473,2.7715,2.6411,3.3509,2.7287,3.1026,3.1116,2.7600,3.4563,4.9824,5.5869,5.3720,5.1501,6.1056,37.6295,38.4899,38.1690,32.8171,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-1_FR,2016-06-21 02:15:13,1,2,TRACE11,465.503,165.110,-22.140,-,16.2096,16.6202,16.6721,16.3815,,34.7091,34.4853,34.7206,34.5512,,35.8793,35.5992,35.8468,35.7126,,37.2078,36.8823,37.1080,36.8895,,,65.8340,65.4719,64.2861,,,64.6559,64.3750,63.1143,,,63.2961,63.1341,61.8665,,0.4002,0.3786,0.3996,0.4481,,0.4947,0.4737,0.4934,0.5520,,3.7957,3.3107,3.6964,4.2064,,1.8853,1.6558,1.8010,1.9379,,1.9104,1.6549,1.8954,2.2686,,3.1184,2.9216,3.1049,3.3061,,0.9075,0.6126,0.5735,0.6460,0.6702,1.1889,0.7679,0.7369,0.8311,0.8504,8.7782,5.6422,5.5779,6.2835,6.1096,4.5519,2.7489,2.4584,2.8551,2.9586,4.2263,2.8933,3.1195,3.4283,3.1510,8.0900,5.0422,5.1651,5.6132,5.4619,35.9584,35.6838,35.9143,35.7204,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-1_FR,2016-06-21 02:15:35,1,2,TRACE12,465.502,165.072,-22.138,-,16.2251,16.5774,16.6333,16.3351,16.2099,34.8580,34.5416,34.7084,34.5496,,36.0156,35.7192,35.8215,35.7214,,37.3203,37.0533,37.0536,36.9387,,,65.8118,65.4032,64.1767,66.1531,,64.6168,64.2672,63.0360,64.9492,,63.2613,63.0042,61.7714,63.7420,0.4130,0.3645,0.3877,0.4275,0.4765,0.5065,0.4579,0.4826,0.5250,0.5735,3.6500,3.3923,3.3894,3.4227,3.7541,1.8676,1.6163,1.5668,1.6835,1.5922,1.7824,1.7760,1.8226,1.7392,2.1620,3.0347,2.8796,3.0730,3.1442,2.8170,0.6888,0.6023,0.6092,0.6545,0.6680,0.8599,0.7588,0.7749,0.8312,0.8457,5.7396,5.1387,5.3283,6.5561,6.0151,2.8637,2.4620,2.2272,2.9082,3.0061,2.8758,2.6767,3.1010,3.6479,3.0090,5.4049,4.8155,5.0240,5.6794,5.3073,36.0892,35.7975,35.8810,35.7441,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-1_FR,2016-06-21 02:15:56,1,2,TRACE13,471.032,154.769,-22.135,-,16.7466,16.5050,16.8679,16.6595,,43.3153,43.0283,42.5578,43.3889,,44.9154,44.5006,44.0339,44.9030,,46.9022,46.2746,46.0367,46.8508,,,82.8458,82.8137,82.1914,,,81.3276,81.3403,80.7217,,,79.4829,79.4865,78.7507,,0.4726,0.4764,0.4164,0.4226,,0.5885,0.5889,0.5204,0.5230,,3.9284,3.5734,3.5067,3.3110,,2.0707,1.7911,1.8064,1.6971,,1.8577,1.7823,1.7003,1.6139,,3.6840,3.4906,3.2197,3.1084,,2.0223,0.6535,0.6492,0.6361,0.7420,2.5112,0.8102,0.8118,0.7953,0.9293,14.9779,5.2929,5.3730,5.1355,5.7640,8.8303,2.6506,2.6849,2.5625,2.9109,6.1475,2.6423,2.6880,2.5730,2.8531,12.0753,4.9978,5.1483,4.9050,5.5955,45.1088,44.6514,44.2972,45.1199,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-1_FR,2016-06-21 02:16:18,1,2,TRACE14,472.414,151.962,-22.140,-,16.7581,16.0777,16.4739,16.7393,,56.6866,56.5668,57.3611,57.7074,,58.3432,58.2354,59.0767,59.5806,,60.5465,60.3267,61.6599,62.8644,,,95.0419,92.2690,93.4705,,,93.3761,90.5896,91.6314,,,91.1814,88.4605,88.5836,,0.4901,0.5045,0.4766,0.3873,,0.6032,0.6247,0.5842,0.4824,,3.6309,3.7913,3.4938,3.3003,,1.7880,1.9623,1.7379,1.6502,,1.8428,1.8290,1.7559,1.6501,,3.4917,3.5654,3.2890,3.0121,,0.8576,0.5426,0.6274,0.7587,1.1362,1.1038,0.6849,0.8192,0.9973,1.5495,7.9517,5.1707,7.2768,7.8383,11.7464,3.9630,2.7808,3.6755,4.1041,7.7424,3.9887,2.3899,3.6013,3.7341,4.0040,7.2891,4.8938,6.4750,7.1823,10.6901,58.6166,58.4467,59.5105,60.2859,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-1_FR,2016-06-21 02:16:39,1,2,TRACE15,469.128,152.266,-22.145,-,16.3492,16.8989,16.9068,16.5189,,56.7753,58.3829,58.0429,57.8661,,58.5380,60.4412,60.0504,59.8112,,60.7449,63.5803,63.3982,62.7098,,,93.7359,91.5997,92.5337,,,91.7871,89.6803,90.5819,,,89.1781,86.5807,87.3664,,0.4384,0.4183,0.4122,0.4333,,0.5435,0.5116,0.5088,0.5364,,3.3578,3.1861,3.2741,3.3417,,1.6635,1.5478,1.6067,1.6291,,1.6943,1.6383,1.6675,1.7125,,3.1253,2.9297,3.0132,3.0664,,1.1463,0.5862,0.6209,0.7661,1.0379,1.5138,0.7541,0.8128,1.0320,1.4108,9.9308,5.5219,6.7701,8.9439,10.9763,5.4574,2.8117,3.8254,4.5800,6.6664,4.4735,2.7102,2.9446,4.3639,4.3099,9.1378,5.3368,6.0490,7.9097,9.8935,58.7601,60.9816,60.7206,60.2880,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-1_FR,2016-06-21 02:17:00,1,2,TRACE16,465.479,151.748,-22.140,-,16.2571,16.7359,16.4797,15.9334,,57.5237,57.4228,57.8279,57.7800,,59.4075,59.1913,59.6244,59.7419,,61.8702,61.6680,62.1334,62.5262,,,91.4284,93.2191,90.5046,,,89.6312,91.4094,88.6269,,,87.2035,88.8092,86.1444,,0.3781,0.3568,0.3518,0.3622,,0.4678,0.4417,0.4379,0.4539,,2.8387,2.8786,2.7640,3.1231,,1.3929,1.3914,1.3419,1.4745,,1.4459,1.4872,1.4221,1.6486,,2.6032,2.5841,2.6194,2.8059,,1.0687,0.6115,0.6214,0.7889,0.9399,1.4092,0.7874,0.8101,1.0416,1.2842,10.7644,6.3479,6.4462,8.1358,12.1847,5.0960,3.1508,3.1269,4.4566,5.9714,5.6684,3.1971,3.3193,3.6792,6.2133,8.8860,5.6060,5.8801,7.4809,10.3809,59.6970,59.5454,59.9807,60.1531,,
