Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:27:15,1,2,TRACE7,372.884,135.986,-22.137,-,17.2891,16.1134,16.2718,16.9011,,63.0638,61.7081,62.3093,61.3460,,64.9039,63.5311,64.2005,63.2334,,68.0483,65.6750,66.8838,66.7393,,,88.5732,87.6776,88.9592,,,86.7412,85.8394,87.0723,,,84.0718,83.6981,83.8240,,0.3955,0.4698,0.4999,0.4418,,0.4887,0.5791,0.6133,0.5393,,3.1670,3.8511,4.1087,3.7119,,1.5867,1.9844,1.9268,1.8153,,1.5803,1.8667,2.1819,1.8965,,2.9179,3.4080,3.6787,3.2200,,1.2442,0.5912,0.7418,0.8170,1.2834,1.6425,0.7509,0.9399,1.0914,1.7129,11.4838,5.8580,8.1117,9.6191,13.8100,6.5210,3.0442,4.3489,5.3412,7.3909,4.9627,2.8138,3.7628,4.2779,6.4190,9.8919,5.3207,7.1432,8.1171,11.4960,65.5561,63.6916,64.5965,64.0426,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:27:36,1,2,TRACE8,369.222,136.218,-22.138,-,16.9564,16.0979,16.9123,16.5369,,62.7147,60.8585,61.9192,61.2274,,64.5071,62.6810,63.7990,63.1216,,66.8741,64.8208,66.6081,65.7850,,,87.4256,90.1482,89.1013,,,85.5603,88.3406,87.2001,,,83.3261,85.8735,84.4735,,0.4413,0.3823,0.3997,0.4001,,0.5415,0.4769,0.4936,0.4964,,3.4138,2.9673,3.3133,3.3508,,1.7208,1.4645,1.6109,1.6747,,1.6930,1.5028,1.7024,1.6761,,3.0610,2.8029,2.9116,2.8989,,1.2855,0.5928,0.5822,0.7435,1.1308,1.7026,0.7569,0.7487,0.9804,1.5586,12.4830,5.5610,6.3600,8.5091,12.3460,6.6045,2.7945,3.2144,4.3242,7.7000,5.8785,2.7665,3.1456,4.1850,4.6461,11.0270,5.3546,5.6209,7.5667,11.0815,64.7944,62.8396,64.2636,63.5062,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:27:58,1,2,TRACE9,378.300,148.946,-22.138,-,16.8888,16.2863,16.1830,17.0651,,41.5429,41.6809,39.6653,42.0131,,42.6372,42.8105,40.7968,43.0433,,43.8385,43.9026,41.8848,44.2166,,,59.2297,59.2881,60.4345,,,58.1111,58.1674,59.3328,,,56.9288,57.1038,58.2166,,0.4327,0.4266,0.4167,0.4305,,0.5375,0.5356,0.5159,0.5350,,3.8259,3.8704,3.5999,3.4795,,1.7090,1.8885,1.5736,1.6918,,2.1170,1.9819,2.0263,1.7877,,3.3648,3.4796,3.1817,3.1806,,0.6793,0.6138,0.6550,0.6279,0.6700,0.8629,0.7660,0.8272,0.7926,0.8644,6.4736,6.0493,7.0669,6.2876,7.1936,3.0153,2.9631,3.6037,2.8126,3.6099,3.4583,3.0862,3.4632,3.4750,3.5837,5.7535,5.0524,5.6590,5.4156,6.0552,42.6907,42.7918,40.7751,43.1148,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:28:19,1,2,TRACE10,376.247,145.388,-22.139,-,16.6723,16.7897,17.0156,16.8810,,42.0184,39.3862,41.6531,40.9445,,43.1449,40.5069,42.7531,42.0632,,44.3339,41.7388,43.9303,43.2810,,,59.2365,60.8169,58.5230,,,58.1031,59.7202,57.3773,,,56.9212,58.5178,56.1213,,0.4610,0.4733,0.4140,0.4337,,0.5694,0.5886,0.5179,0.5309,,3.7567,3.9023,4.0314,3.7271,,1.8315,1.8306,1.8221,1.6739,,1.9252,2.0717,2.2093,2.0533,,3.3943,3.3554,3.4142,3.1583,,0.7632,0.6066,0.7060,0.6935,0.7340,0.9530,0.7573,0.8897,0.8674,0.9170,7.2256,6.4233,6.8857,5.6660,6.8470,3.6251,3.1198,3.0188,2.6978,3.0518,3.6005,3.3035,3.8669,2.9682,3.7953,6.2011,5.2379,5.9468,5.4744,5.8783,43.1762,40.5625,42.7917,42.1128,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:28:40,1,2,TRACE11,433.203,148.916,-22.141,-,16.6097,16.8201,16.7054,16.3748,,40.9359,41.5649,40.1333,41.6386,,42.0439,42.6460,41.1805,42.7046,,43.2096,43.8563,42.2693,43.8153,,,59.3297,59.1540,60.2177,,,58.2460,58.0767,59.1553,,,57.1147,56.9135,57.9964,,0.4628,0.4511,0.4343,0.4013,,0.5739,0.5556,0.5317,0.5008,,3.8610,4.9597,3.4681,3.4514,,1.8547,2.9411,1.7019,1.6326,,2.0063,2.0186,1.7662,1.8189,,3.4343,3.4594,3.0913,3.0135,,0.7018,0.7006,0.7612,0.7476,0.7145,0.8882,0.8880,0.9531,0.9480,0.9088,7.2331,6.5298,6.0727,6.5533,7.1854,3.1439,3.1532,2.7680,3.2401,3.1536,4.0892,3.3766,3.3047,3.3132,4.0318,5.6948,5.8075,5.7489,6.0307,5.9840,42.0727,42.7106,41.2013,42.7269,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:29:02,1,2,TRACE12,435.008,145.359,-22.141,-,16.9915,17.2138,17.1218,16.9656,,40.8498,39.0997,41.0131,41.0366,,41.9758,40.1661,42.1311,42.1729,,43.2241,41.3707,43.4042,43.3782,,,60.3043,60.8249,58.5240,,,59.1985,59.7347,57.3904,,,57.9352,58.4756,56.1992,,0.5781,0.5199,0.5086,0.5018,,0.6959,0.6432,0.6384,0.6187,,4.3737,3.8269,4.2503,4.0315,,2.2995,1.8773,2.3171,2.1232,,2.0742,1.9496,1.9332,1.9083,,3.9200,3.6550,3.8945,3.5246,,0.8023,0.7443,0.7447,0.7268,0.7306,0.9981,0.9405,0.9351,0.9163,0.9304,7.0431,6.5628,6.9154,6.5103,8.3139,3.4864,3.2791,3.1712,3.1717,4.6006,3.5567,3.2837,3.7442,3.3386,3.7133,6.1366,5.9638,5.9809,5.7986,6.2575,42.0369,40.2352,42.2086,42.2074,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:29:23,1,2,TRACE13,432.587,136.225,-22.137,-,16.6293,16.5493,16.3484,17.0974,,62.2822,63.6371,64.0393,64.6432,,63.9538,65.3482,65.8589,66.4075,,66.1681,67.7518,68.3302,69.2072,,,87.4070,86.8952,85.2053,,,85.7107,85.0830,83.4778,,,83.2853,82.6959,81.0307,,0.5382,0.4969,0.6083,0.6095,,0.6539,0.6063,0.7367,0.7352,,3.9110,3.6860,4.3017,4.6118,,1.8525,1.8257,2.0156,2.1588,,2.0586,1.8602,2.2861,2.4530,,3.6125,3.3528,3.9421,3.9593,,0.8309,0.6515,0.6857,1.0716,1.9231,1.0823,0.8240,0.8619,1.3848,2.4746,7.8689,6.0498,6.9503,10.4447,16.5527,3.9780,3.0756,3.5399,6.1483,9.7072,3.8909,2.9742,3.4104,4.2964,6.8455,7.4010,5.7140,6.1732,9.0397,14.9651,64.2251,65.6944,66.1848,66.9252,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:29:45,1,2,TRACE14,434.158,132.572,-22.140,-,16.7560,16.6806,16.8897,16.8372,,63.7735,63.8036,64.0876,64.8042,,65.5350,65.6252,65.9640,66.8873,,67.8868,68.0319,68.9284,70.3079,,,85.8805,86.2319,86.4692,,,84.1133,84.3379,84.3413,,,81.8268,81.6668,80.9052,,0.6329,0.6230,0.5109,0.4932,,0.7627,0.7412,0.6195,0.5981,,4.2872,4.3289,3.8392,3.8665,,2.2278,2.2340,1.8737,1.8565,,2.0594,2.0949,1.9656,2.0100,,3.9347,3.9116,3.5095,3.4530,,0.9176,0.7451,0.6694,0.9617,1.6364,1.1847,0.9372,0.8487,1.3093,2.1382,8.9615,7.1981,7.1814,10.9403,17.3714,4.9129,3.6027,3.4266,6.3774,10.5580,4.0486,3.5953,3.7548,4.5629,6.8134,7.9223,6.3906,6.1149,9.8359,13.7864,65.8302,65.9178,66.5080,67.5561,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:30:06,1,2,TRACE15,438.587,135.770,-22.138,-,16.2394,16.5385,15.6725,16.0926,,63.2231,63.1225,61.5027,61.8702,,64.9884,64.8831,63.2994,63.7017,,67.2662,67.1753,65.3823,66.5435,,,86.2983,89.4950,88.9304,,,84.5465,87.7677,87.0535,,,82.2258,85.7346,84.7236,,0.4181,0.3900,0.4484,0.4342,,0.5188,0.4819,0.5491,0.5324,,3.2659,3.1582,3.3793,3.5236,,1.5214,1.5480,1.6287,1.7264,,1.7445,1.6102,1.7506,1.7972,,2.9776,2.8761,3.1571,3.1634,,1.0778,0.5591,0.5682,0.9526,0.9792,1.4401,0.7240,0.7324,1.2669,1.3453,10.3049,5.7105,5.2581,9.6648,11.5184,5.9042,2.9309,2.6700,5.5013,6.4432,4.4007,2.7796,2.5881,4.1635,5.0752,8.9438,5.2560,4.9766,8.8550,8.9899,65.2447,65.1489,63.4425,64.2069,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:30:28,1,2,TRACE16,442.250,136.342,-22.138,-,16.1628,17.2054,16.7711,16.0458,,63.2689,61.9060,62.9126,63.7842,,65.0016,63.5738,64.6250,65.6846,,67.0590,66.0545,66.9672,68.1807,,,88.9671,86.5826,86.6383,,,87.2685,84.8975,84.7987,,,84.9856,82.2863,82.3406,,0.4305,0.3921,0.4120,0.4482,,0.5349,0.4804,0.5059,0.5554,,3.6261,3.1552,3.1119,3.5420,,1.7368,1.5159,1.5226,1.7165,,1.8894,1.6394,1.5894,1.8255,,3.2335,2.8664,2.9746,3.3355,,1.3571,0.5659,0.5675,0.7843,1.0855,1.8029,0.7193,0.7243,1.0567,1.4715,12.2822,5.0107,5.1291,8.4866,11.6465,6.6809,2.5207,2.5345,4.8767,6.2509,5.6013,2.4900,2.5947,3.6100,5.3956,10.7213,4.8725,4.9157,7.4720,10.5744,65.1640,63.9803,64.9399,65.9825,,
