Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:47:05,1,2,TRACE7,513.518,136.529,-22.133,-,16.0493,17.1067,16.9310,16.0643,,61.0720,62.1027,60.9050,61.7916,,63.0656,64.1726,62.9182,63.7043,,65.6025,67.3331,65.9963,66.1576,,,89.4376,88.4193,90.5367,,,87.3761,86.3767,88.6035,,,84.5805,83.1051,85.9990,,0.4437,0.4376,0.4634,0.4400,,0.5471,0.5421,0.5735,0.5507,,3.5906,3.7642,3.9700,4.3598,,1.7424,1.9402,1.9737,2.4514,,1.8481,1.8241,1.9964,1.9084,,3.2537,3.4436,3.5955,3.6221,,0.5945,0.4909,0.5098,0.5089,0.6638,0.7578,0.6236,0.6491,0.6396,0.8633,6.2132,5.9374,5.6735,5.4373,7.8589,3.2777,2.9243,2.8954,2.7808,4.0503,2.9355,3.0131,2.7781,2.6565,3.8086,5.7160,4.5184,4.8938,4.5788,6.4130,63.3372,64.7179,63.4506,63.9746,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:47:26,1,2,TRACE8,517.183,136.755,-22.131,-,16.3101,15.9717,16.8318,16.5288,,61.9974,61.3404,60.2161,61.1248,,63.9897,63.3879,62.1435,63.0238,,66.4643,66.0919,65.0961,65.4842,,,87.8221,90.8613,87.7916,,,85.8278,88.8895,85.8357,,,83.4106,86.0042,82.9878,,0.4548,0.4763,0.4660,0.4408,,0.5626,0.5942,0.5767,0.5478,,3.5616,3.8961,3.8909,3.7441,,1.7960,1.9737,1.9203,1.8995,,1.7657,1.9225,1.9706,1.8446,,3.3598,3.6858,3.5673,3.4102,,0.5189,0.5406,0.4769,0.5360,0.5968,0.6511,0.6829,0.6014,0.6683,0.7597,4.2864,4.3589,4.5134,4.9606,6.1395,2.1916,2.1703,2.4332,2.4407,2.9884,2.0948,2.1886,2.0802,2.5200,3.1511,4.1000,4.3008,4.3296,4.5316,5.5095,64.2308,63.7161,62.6561,63.3045,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:47:48,1,2,TRACE9,450.468,151.847,-22.140,-,16.4394,16.6304,16.6043,16.6597,,26.8404,28.0623,27.6873,27.8243,,27.9797,29.1665,28.8145,28.9523,,29.1753,30.3284,30.0338,30.1860,,,60.2617,59.3584,60.8107,,,59.1230,58.2404,59.6725,,,57.8880,57.0915,58.4379,,0.4165,0.3832,0.3898,0.4276,,0.5145,0.4776,0.4825,0.5256,,3.6704,3.1473,3.1925,3.5307,,1.7194,1.6334,1.5215,1.7313,,1.9510,1.5139,1.6710,1.7994,,3.0334,2.8254,2.7909,3.0193,,0.6705,0.6767,0.6837,0.6878,0.7378,0.8474,0.8454,0.8627,0.8678,0.9003,5.6270,5.3805,5.5906,5.6030,5.7144,2.6907,2.5743,2.7959,2.6685,2.6616,2.9364,2.8062,2.7947,2.9345,3.0529,5.3756,5.1613,5.3484,5.3741,5.2509,28.0078,29.1953,28.8605,29.0052,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:48:09,1,2,TRACE10,450.898,148.298,-22.140,-,16.8155,16.7254,16.5469,17.0561,,32.3807,33.7293,32.4234,28.3252,,33.5013,34.8638,33.5465,29.4014,,34.7529,36.1110,34.7048,30.6484,,,65.6641,67.7063,68.6298,,,64.5412,66.5754,67.5178,,,63.3353,65.3526,66.3070,30.5207,0.4361,0.4390,0.4828,0.4714,,0.5364,0.5460,0.5921,0.5773,,3.5914,3.7480,3.9657,3.3402,,1.6939,1.7714,1.9522,1.6651,,1.8975,1.9766,2.0135,1.6751,,3.1785,3.1703,3.2957,3.1384,,0.6520,0.7678,0.7629,0.8140,0.7059,0.8299,0.9639,0.9456,1.0002,0.8850,6.0999,6.0996,6.6103,6.9408,6.1756,3.1167,2.8240,2.9805,3.3049,2.9629,2.9832,3.2757,3.6297,3.6359,3.2127,5.4250,5.8738,5.9500,6.2496,5.7428,33.5668,34.9202,33.5641,29.4868,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:48:30,1,2,TRACE11,444.186,149.466,-22.139,-,16.7530,16.2846,15.9222,16.5148,,32.4464,32.5499,33.3288,33.0172,,33.5699,33.6786,34.5109,34.1243,,34.9143,34.9312,35.6641,35.2893,,,68.4754,66.3492,67.0758,,,67.3263,65.1869,65.8786,,,66.0376,63.9523,64.7104,,0.4496,0.3966,0.4185,0.3959,,0.5465,0.4952,0.5275,0.4908,,3.5760,3.5395,3.9641,3.5726,,1.5767,1.7204,1.8900,1.7485,,1.9993,1.8191,2.0741,1.8241,,3.2457,3.1303,3.4484,3.1085,,0.7539,0.6487,0.6217,0.7095,0.6234,0.9479,0.8269,0.7986,0.8852,0.7703,6.9660,6.5159,6.7157,6.6404,5.9133,3.3718,2.9140,2.6934,2.7332,2.4620,3.5942,3.6018,4.0223,3.9071,3.4513,6.2865,5.8939,5.6209,5.7409,4.9594,33.6803,33.7405,34.4964,34.1532,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:48:51,1,2,TRACE12,444.185,149.428,-22.139,-,16.7830,16.2732,15.8575,16.3573,,32.3738,32.3801,33.2536,33.0766,,33.4888,33.5179,34.4787,34.1706,,34.8481,34.6991,35.6917,35.3605,,,68.6255,66.4661,67.0703,,,67.4906,65.2778,65.8593,,,66.2903,64.0393,64.6395,49.1952,0.4263,0.4152,0.4163,0.3743,,0.5249,0.5163,0.5210,0.4591,,3.5486,3.8658,3.4571,3.1436,,1.6547,1.9561,1.6308,1.5997,,1.8939,1.9097,1.8263,1.5439,,3.1952,3.2990,3.2592,2.8995,,0.7497,0.6244,0.6035,0.6959,0.6578,0.9453,0.7998,0.7744,0.8716,0.8200,6.7073,6.5024,6.9714,6.4509,6.5085,3.0797,2.9212,2.7542,2.8068,3.0931,3.6276,3.5811,4.2172,3.6442,3.4154,5.9192,5.8044,5.7536,5.7689,5.3807,33.6110,33.5396,34.4726,34.2185,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:49:13,1,2,TRACE13,449.724,139.131,-22.131,-,16.5089,16.1652,16.6629,16.5392,,42.5513,42.9872,42.2356,41.9843,,43.9716,44.3617,43.6805,43.4489,,45.7862,46.0319,45.5793,45.3083,,,80.9048,83.1850,83.9454,,,79.5472,81.8032,82.4631,,,77.8878,80.0080,80.5292,,0.4883,0.5186,0.4976,0.5069,,0.6104,0.6467,0.6195,0.6301,,4.2625,4.2664,4.1378,4.1005,,2.2194,2.0935,2.1651,2.2117,,2.0432,2.1729,1.9727,1.8887,,3.8793,3.9885,3.8153,3.6928,,0.9319,0.8023,0.6895,0.7062,0.6559,1.2536,0.9895,0.8613,0.8861,0.8252,9.4700,7.3958,7.0950,6.8202,6.5203,4.9645,3.8676,3.7464,3.3100,3.3422,4.5054,3.5283,3.3487,3.5102,3.1781,8.3464,6.2336,5.5619,5.7892,5.1727,44.1688,44.5096,43.9074,43.6463,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:49:34,1,2,TRACE14,451.107,136.326,-22.140,-,16.7605,16.5061,16.4902,17.0002,,55.3330,56.2003,56.2287,56.8396,,57.0224,57.8941,57.9781,58.5552,,59.1570,60.1745,60.2645,61.5419,,,95.0575,94.8013,92.6422,,,93.3876,93.0201,90.9684,,,91.1864,90.7008,88.3115,,0.5467,0.6104,0.5801,0.5516,,0.6771,0.7472,0.7175,0.6747,,4.0987,4.3995,4.3767,4.1434,,1.9038,2.0605,2.1513,2.0928,,2.1948,2.3391,2.2254,2.0506,,3.8951,4.2011,4.1012,3.7758,,0.7206,0.6911,0.7657,0.8725,1.1911,0.9168,0.8582,0.9838,1.1429,1.5815,6.6025,6.1724,7.4608,9.7113,13.5964,3.3401,3.1813,3.8599,5.2362,7.2317,3.2624,2.9911,3.6009,4.4750,6.3647,6.0168,5.6086,6.8591,8.4422,11.5150,57.2450,58.1874,58.2466,59.1908,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:49:56,1,2,TRACE15,447.822,136.627,-22.140,-,16.7292,17.0338,16.1083,16.4418,,57.1824,56.3075,57.6603,58.0411,,59.0360,58.2036,59.6471,60.1273,,61.5566,61.4466,62.2963,63.5451,,,93.0478,94.2419,92.1712,,,91.2227,92.3088,90.0955,,,88.4267,89.2640,87.2314,,0.4242,0.3957,0.4318,0.4822,,0.5208,0.4923,0.5374,0.5968,,3.3279,2.9816,3.4001,3.8206,,1.6473,1.4657,1.6888,1.8156,,1.6807,1.5159,1.7112,2.0050,,2.9872,2.8755,3.1410,3.4304,,0.5939,0.5179,0.5947,0.6815,1.0495,0.7721,0.6719,0.7802,0.8854,1.3979,6.5097,4.9112,5.8086,7.1084,11.2931,3.3046,2.4570,2.9704,3.7227,6.7182,3.2050,2.4542,2.8382,3.3858,4.5749,5.5682,4.6952,5.6248,6.4035,9.3796,59.3695,58.8770,59.9783,60.7931,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:50:17,1,2,TRACE16,444.174,136.106,-22.137,-,16.7792,16.3993,15.4811,16.4471,,58.5534,57.6848,58.5933,58.2433,,60.3769,59.4828,60.6027,60.2009,,62.9572,61.9500,62.9810,63.1885,,,93.3533,91.5664,91.8847,,,91.5748,89.5996,89.9034,,,89.0118,87.1797,87.3690,,0.3577,0.4159,0.4426,0.4344,,0.4433,0.5095,0.5433,0.5326,,3.2341,3.1799,3.2973,3.4610,,1.5901,1.4294,1.6732,1.8104,,1.6440,1.7505,1.6241,1.6506,,2.7345,2.9031,3.0980,3.0895,,0.6926,0.5258,0.5876,0.7561,1.0870,0.9026,0.6661,0.7487,1.0181,1.4359,7.4293,4.9098,5.6966,7.9205,11.2871,3.8512,2.4493,2.9169,4.4741,6.3596,3.5781,2.4605,2.7796,3.4464,4.9275,6.4233,4.7086,5.3085,7.4714,10.0446,60.7553,59.8174,60.7872,60.7159,,
