Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:42:18,1,2,TRACE7,535.340,152.900,-22.127,-,16.3360,16.2034,16.6444,16.4981,15.3306,57.9476,59.4599,59.2872,58.1057,,59.9449,61.5125,61.3892,60.1453,,62.6823,64.3302,64.3346,63.0743,,,90.3757,91.2753,90.9921,,,88.3056,89.1621,88.9330,88.6606,,85.4682,86.2325,85.9716,86.7031,0.4023,0.4394,0.4272,0.4158,,0.5003,0.5525,0.5350,0.5183,,3.4969,4.3076,3.9095,4.0010,,1.8354,2.3481,2.0828,2.2620,,1.6616,1.9596,1.8267,1.7391,,3.2606,3.7152,3.5265,3.3464,,0.6686,0.5545,0.4976,0.5560,0.5202,0.8660,0.7019,0.6327,0.7178,0.6665,6.8486,6.3317,5.3294,6.0217,6.9413,3.4737,2.8086,2.7091,2.8602,3.6241,3.3749,3.5231,2.6203,3.1615,3.3172,5.9806,5.5745,4.7810,5.3717,5.1190,60.3149,61.8950,61.8109,60.5900,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:42:39,1,2,TRACE8,539.005,153.119,-22.127,-,16.7479,16.0032,16.3275,16.4766,15.8851,57.9217,56.8722,57.4424,58.1296,,59.8697,59.0296,59.6563,60.2453,,62.4971,61.6698,62.6321,63.2363,,,94.3039,91.8187,93.7890,91.7075,,92.2580,89.6906,91.6166,89.5816,,89.7056,86.8581,88.6985,86.7014,0.4171,0.5195,0.4392,0.4350,0.9429,0.5167,0.6479,0.5455,0.5454,1.2476,3.8759,4.8472,3.7894,3.7251,9.7216,2.0740,2.4934,1.9594,1.9517,3.5757,1.8020,2.3538,1.8300,1.7734,6.1459,3.3111,4.1646,3.5025,3.4193,7.4245,0.7143,0.5286,0.5387,0.5073,0.4795,0.9424,0.6707,0.6725,0.6398,0.6039,7.8557,5.7654,5.5895,5.1605,4.8719,3.8365,2.7303,2.8231,2.6020,2.4324,4.0192,3.0351,2.7664,2.5585,2.4395,6.5662,4.7821,4.8415,4.5975,4.2633,60.2094,59.2710,60.0372,60.6829,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:43:01,1,2,TRACE9,472.311,168.338,-22.141,-,16.3807,16.6584,16.7111,16.6455,,31.7648,31.5401,31.6559,32.1094,,32.9332,32.6403,32.7756,33.2234,,34.1243,33.8379,33.9367,34.3551,,,56.7053,55.4950,55.2577,,,55.5804,54.3827,54.1213,,,54.3854,53.2082,52.9697,,0.4269,0.4045,0.4100,0.4143,,0.5253,0.4961,0.5072,0.5146,,3.8529,3.0461,3.2759,3.2263,,1.8243,1.4540,1.6148,1.5160,,2.0286,1.5921,1.6611,1.7103,,3.0841,2.8240,2.9586,3.0298,,0.6786,0.6938,0.6730,0.6299,0.6300,0.8517,0.8619,0.8509,0.7896,0.7971,5.8122,5.6272,5.7759,5.5529,5.6147,2.7868,2.7688,2.7281,2.5925,2.7757,3.0254,2.8584,3.0477,2.9604,2.8389,5.3201,5.2256,5.4230,5.0923,5.0884,32.9446,32.6890,32.7963,33.2323,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:43:22,1,2,TRACE10,472.734,164.788,-22.139,-,16.6220,16.6737,17.8704,16.3228,,34.8940,35.8275,36.5398,30.8554,,35.9806,36.9114,37.8992,31.9771,,37.1227,38.0540,39.9021,33.0923,,,64.3907,64.9856,64.6044,,,63.3157,63.1794,63.5125,,,62.1836,61.7323,62.3954,,0.4520,0.3974,0.4490,0.3939,,0.5464,0.4932,0.6745,0.4902,,3.4937,3.5239,9.1311,3.5986,,1.7666,1.6335,4.9445,1.7219,,1.7271,1.8904,4.1866,1.8766,,3.2134,2.9606,7.1171,2.9639,,0.6174,0.7218,0.7275,0.6623,0.6593,0.7899,0.9170,0.9505,0.8256,0.8292,6.7098,6.6242,8.7387,5.6716,6.3628,3.3406,3.1321,4.3012,2.5831,3.2127,3.3692,3.4922,4.4376,3.0885,3.1501,5.5337,6.0194,8.1561,5.1901,5.4426,36.0084,36.9408,38.2209,31.9739,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:43:43,1,2,TRACE11,466.024,165.969,-22.138,-,16.9111,16.5036,16.0477,16.4750,,36.0771,35.0816,35.3607,35.2170,,37.3241,36.2272,36.5145,36.3475,,38.8688,37.4763,37.6855,37.5786,,,64.7578,64.8198,63.7226,,,63.4812,63.6742,62.5627,,,61.9469,62.4768,61.3992,,0.3650,0.3995,0.4840,0.4118,,0.4515,0.4930,0.5912,0.5100,,3.0773,3.4839,3.7735,3.3811,,1.5051,1.6623,1.8939,1.6935,,1.5722,1.8216,1.8796,1.6876,,2.7915,3.0232,3.3155,3.0731,,0.9732,0.6395,0.6564,0.6865,0.6615,1.3210,0.8071,0.8334,0.8653,0.8384,9.1036,5.3813,5.7347,5.6508,5.8194,4.6242,2.5401,2.7188,2.6414,2.8288,4.4794,2.8412,3.0159,3.0095,2.9906,8.2826,5.1264,5.3391,5.4111,5.4700,37.4729,36.2789,36.5231,36.3978,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:44:05,1,2,TRACE12,466.022,165.931,-22.141,-,16.9598,16.5504,16.1030,16.5778,17.4008,36.1161,35.2389,35.4460,35.3727,,37.3988,36.3681,36.6435,36.5248,,38.8990,37.5776,37.8587,37.7824,,,64.6700,64.6039,63.6070,65.3937,,63.3852,63.4305,62.4180,64.2600,,61.9774,62.2147,61.2172,62.8944,0.3706,0.3774,0.4566,0.3977,0.4042,0.4579,0.4673,0.5617,0.4905,0.4962,3.0671,3.0418,3.5101,3.3714,3.0649,1.4739,1.4782,1.7108,1.7328,1.4906,1.5932,1.5636,1.7993,1.6386,1.5744,2.7800,2.8315,3.2576,3.0040,2.5833,0.6121,0.6090,0.6593,0.6829,0.6509,0.7753,0.7650,0.8305,0.8621,0.8252,5.1424,5.0246,5.3069,5.4569,5.4059,2.6117,2.4400,2.6303,2.6487,2.6677,2.5308,2.5847,2.6766,2.8082,2.7382,4.9639,4.8373,5.1895,5.3158,5.1943,37.5075,36.4082,36.6524,36.5776,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:44:26,1,2,TRACE13,471.543,155.622,-22.135,-,16.6114,16.6187,16.4085,16.7482,,45.7442,45.7028,45.1266,45.4037,,47.2029,47.1240,46.5610,46.9065,,49.0749,48.9640,48.3567,48.9432,,,80.1531,80.2250,79.8901,,,78.7295,78.8251,78.4113,,,76.8600,77.0191,76.5146,45.1280,0.4198,0.4827,0.4846,0.4318,,0.5271,0.5995,0.6052,0.5427,,3.9963,4.1978,4.0641,3.9246,,2.0745,2.2138,2.0909,2.1255,,1.9218,1.9840,1.9732,1.7992,,3.4996,3.7384,3.7288,3.4172,,2.0873,0.6987,0.6102,0.5968,0.7278,2.6094,0.8672,0.7683,0.7578,0.9064,14.6083,6.0146,5.7208,5.9678,6.7572,7.9246,2.8594,2.8481,2.9677,3.1712,6.6837,3.1552,2.8727,3.0000,3.5860,12.6491,5.6373,5.1529,5.0967,5.6212,47.4095,47.3334,46.7416,47.1734,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:44:47,1,2,TRACE14,472.921,152.814,-22.139,-,16.5015,16.7196,16.3924,16.5905,,58.1735,58.0161,59.2709,59.2752,,59.8939,59.7711,60.9681,61.0593,,62.1196,62.4156,63.2824,63.8191,,,93.2817,90.7853,91.5119,,,91.5488,89.0782,89.7287,,,89.1372,86.6096,87.1478,,0.4788,0.4322,0.4516,0.4816,,0.5816,0.5398,0.5554,0.5929,,3.4989,3.3918,3.5216,3.6800,,1.7083,1.7476,1.8259,1.8306,,1.7905,1.6442,1.6957,1.8494,,3.3620,3.2372,3.1990,3.4008,,0.7189,0.5597,0.6944,0.7534,0.9379,0.9243,0.6967,0.8739,1.0070,1.2510,6.6113,4.4979,5.9864,8.2455,9.7943,3.6116,2.2443,3.0784,4.5033,5.7696,2.9996,2.2536,2.9080,3.7422,4.0247,5.8752,4.3975,5.7130,7.3510,8.3015,60.1465,60.2159,61.2766,61.5472,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:45:09,1,2,TRACE15,469.636,153.121,-22.144,-,16.2923,16.9494,16.6376,16.1495,,58.4754,58.8789,58.8056,59.6270,,60.2807,60.7139,60.5907,61.7000,,62.7130,63.5556,62.9415,64.7925,,,92.4792,90.6849,91.5136,,,90.6627,88.9122,89.5272,,,88.0191,86.4146,86.6356,,0.3988,0.3996,0.4030,0.4556,,0.4991,0.5016,0.5071,0.5652,,3.9398,3.8876,3.8230,3.8546,,2.2399,1.9399,1.8534,1.8342,,1.6999,1.9477,1.9695,2.0204,,3.1771,3.2525,3.2974,3.4891,,1.0962,0.5316,0.5747,0.6051,0.9960,1.4435,0.6822,0.7359,0.7790,1.3349,10.4640,6.9978,6.2717,7.3724,10.3266,6.6212,3.6303,3.2162,3.8855,6.2221,3.8428,3.3675,3.0555,3.4869,4.1044,8.8975,5.4286,5.4845,6.1519,9.1954,60.5942,61.2173,60.8736,62.2098,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:45:30,1,2,TRACE16,465.987,152.608,-22.138,-,16.5438,16.4485,15.8229,16.3173,,57.2677,58.2397,58.1964,58.2236,,58.9859,59.9644,60.0104,60.0731,,61.2139,62.1516,62.1612,62.6837,,,91.4312,92.7712,90.2079,,,89.7456,90.9898,88.3546,,,87.4859,88.8502,86.0838,70.2361,0.3911,0.3805,0.4816,0.4889,,0.4868,0.4688,0.5953,0.6134,,3.9945,3.7221,4.0627,4.0914,,2.0813,1.6774,1.9502,1.8886,,1.9132,2.0446,2.1125,2.2028,,3.0598,2.9754,3.5393,3.6699,,0.8879,0.5953,0.6123,0.7618,0.7503,1.1698,0.7534,0.7728,0.9912,1.0085,9.0823,5.9420,6.7528,8.3990,9.3420,4.9392,3.1279,3.2142,4.4225,5.0240,4.1430,2.8142,3.5387,3.9765,4.3180,7.7528,5.4050,5.7317,7.5098,8.1211,59.2408,60.1956,60.1788,60.4537,,
