Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:10:13,1,2,TRACE7,512.598,137.555,-22.136,-,16.8354,16.5138,15.7137,16.6493,,60.3507,60.5060,58.9418,59.0207,,62.1256,62.3677,60.9423,60.8986,,64.5640,64.7228,63.0903,63.3198,,,90.6801,90.1192,92.3729,,,88.8583,88.2085,90.4123,,,86.5334,85.9551,88.1550,,0.4472,0.4130,0.4562,0.4122,,0.5492,0.5179,0.5727,0.5083,,3.5723,4.5469,4.1165,3.4102,,1.7198,2.6974,1.9808,1.7135,,1.8525,1.8496,2.1357,1.6967,,3.2545,3.4740,3.6356,3.0652,,0.5731,0.5696,0.4672,0.5216,0.5233,0.7226,0.7221,0.6015,0.6576,0.6711,6.1149,5.7886,5.9632,5.3539,5.2036,3.3011,2.7833,2.8138,2.8181,2.7214,2.8138,3.0053,3.1494,2.5358,2.4822,5.1544,5.2833,4.6850,4.5771,4.6560,62.4574,62.6144,61.0161,61.1702,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:10:34,1,2,TRACE8,516.262,137.794,-22.136,-,16.5220,16.9838,16.3863,16.1727,,60.3983,59.5026,58.1803,59.3576,,62.3179,61.5111,62.5103,61.3136,,64.8934,64.3498,65.3365,63.7307,,,89.7866,92.4404,90.2041,,,87.8098,88.1018,88.2184,,,85.1837,85.1978,85.7648,,0.4527,0.4377,0.4445,0.4608,,0.5562,0.5421,0.5508,0.5725,,3.7997,3.6523,3.3978,3.7274,,1.8841,1.7951,1.7149,1.8507,,1.9156,1.8572,1.6829,1.8767,,3.3936,3.4092,3.2688,3.5080,,0.5577,0.5225,0.5314,0.5362,0.5730,0.7005,0.6630,0.6698,0.6706,0.7231,4.7130,5.3039,5.4212,4.5211,5.5387,2.2580,2.5865,2.7667,2.2011,2.6328,2.4550,2.7174,2.6544,2.3201,2.9060,4.3293,4.7452,5.2004,4.3320,5.1532,62.6459,61.9262,61.7584,61.5442,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:10:55,1,2,TRACE9,449.495,152.664,-22.149,-,16.4117,16.7706,16.7161,16.6894,,29.9984,30.8330,30.1976,30.6234,,31.0860,31.8554,31.2232,31.6560,,32.2007,32.9779,32.3478,32.8091,,,57.3293,56.6152,58.4481,,,56.2703,55.5912,57.4102,,,55.1553,54.4567,56.2812,,0.4269,0.4775,0.5650,0.4595,,0.5314,0.5975,0.6873,0.5762,,3.6357,4.2394,4.0078,3.7512,,1.7765,2.1643,2.1393,1.9366,,1.8592,2.0751,1.8685,1.8146,,3.2439,3.5932,3.7736,3.3991,,0.7891,0.7514,0.6033,0.7073,0.7788,0.9813,0.9406,0.7608,0.8933,0.9668,6.5360,6.7874,6.2879,7.6631,8.3406,3.0574,2.8945,3.0083,4.0855,4.5900,3.4787,3.8929,3.2796,3.5775,3.7506,5.6954,6.0210,5.3530,6.0151,6.2902,31.0995,31.9054,31.2727,31.7163,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:11:17,1,2,TRACE10,449.936,149.116,-22.147,-,16.7322,16.4944,16.5704,16.7663,,34.8389,36.2331,34.7709,31.2818,,35.9569,37.4276,35.8874,32.3652,,37.1412,38.7006,37.0310,33.5735,,,63.4107,65.4844,65.7997,,,62.1821,64.3578,64.6782,,,60.8804,63.2260,63.5122,,0.5206,0.5467,0.5933,0.4790,,0.6504,0.6704,0.7136,0.5950,,4.0463,4.1455,4.2658,3.6990,,2.0810,2.1784,2.3039,1.8655,,1.9653,1.9670,1.9620,1.8335,,3.7774,3.8138,3.7549,3.3809,,0.7747,0.7782,0.6859,0.8038,0.7126,0.9482,0.9866,0.8750,0.9996,0.8873,6.5014,6.1492,5.6629,6.2050,5.8542,3.1971,3.0717,2.8046,3.0335,2.7988,3.3043,3.0775,2.8582,3.1715,3.0554,5.9455,5.9885,5.4582,5.8699,5.3509,35.9901,37.4669,35.9009,32.4277,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:11:38,1,2,TRACE11,443.221,150.263,-22.147,-,16.2544,16.9312,16.8626,16.4858,,35.4114,35.1683,35.9313,36.2689,,36.5134,36.2629,37.0014,37.3466,,37.7280,37.5701,38.2725,38.5164,,,65.5081,64.0355,64.2507,,,64.4133,62.9288,63.1915,,,63.1869,61.5788,61.9745,,0.4304,0.4480,0.4130,0.3862,,0.5392,0.5501,0.5097,0.4787,,3.3434,3.4668,3.2150,2.9768,,1.6409,1.7326,1.6083,1.5032,,1.7025,1.7343,1.6067,1.4736,,3.2322,3.1903,2.9346,2.8490,,0.6485,0.7393,0.6391,0.6999,0.6687,0.8160,0.9265,0.8058,0.8829,0.8359,5.3449,5.8465,5.2151,5.7564,5.6937,2.7433,2.8755,2.5412,2.8033,2.8146,2.6016,2.9710,2.6739,2.9531,2.8791,5.1806,5.6283,4.9680,5.3922,5.1018,36.5697,36.3692,37.1019,37.3927,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:12:00,1,2,TRACE12,443.220,150.224,-22.147,-,16.1151,16.7979,16.7347,16.3442,,35.4365,35.2663,35.9770,36.3034,,36.5849,36.3685,37.0498,37.4166,,37.7850,37.6844,38.2402,38.6016,,,65.5137,63.8167,64.1418,,,64.3928,62.7149,63.0373,,,63.2149,61.4100,61.8724,,0.4210,0.4354,0.4142,0.3892,,0.5283,0.5382,0.5128,0.4819,,3.7018,3.7524,3.4416,2.9319,,1.9248,1.8795,1.7948,1.4111,,1.7770,1.8729,1.6468,1.5208,,3.2723,3.3188,3.0636,2.8142,,0.6441,0.7580,0.6288,0.6556,0.6692,0.8117,0.9571,0.7899,0.8305,0.8302,5.3119,6.1945,5.3485,5.5765,5.3136,2.5154,2.9379,2.6659,2.6783,2.5770,2.7965,3.2566,2.6826,2.8982,2.7366,4.9339,5.8465,4.8704,5.2789,4.9764,36.6108,36.4754,37.1086,37.4525,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:12:21,1,2,TRACE13,448.793,139.946,-22.135,-,16.5720,16.2608,16.4745,16.5442,,44.2132,44.6386,43.7004,43.6565,,45.5364,46.1188,45.0895,45.0672,,47.2004,47.9176,46.8454,46.8332,,,79.1367,81.7287,82.2965,,,77.7167,80.3091,80.9064,,,76.0008,78.5856,79.0839,,0.5075,0.4704,0.4977,0.3915,,0.6334,0.5832,0.6147,0.4855,,4.2887,3.8577,4.4008,3.4758,,2.0128,2.0623,2.4497,1.8565,,2.2759,1.7955,1.9511,1.6193,,3.8753,3.5725,3.8591,3.0514,,1.0342,0.7246,0.6815,0.7099,0.7498,1.3476,0.9077,0.8481,0.8881,0.9366,8.6622,6.7999,5.8641,6.7128,7.2182,4.7723,3.3457,2.8125,2.9682,3.6296,3.8899,3.4543,3.0515,3.7446,3.5886,8.1371,5.9699,5.4596,5.9951,5.9629,45.7068,46.2781,45.2729,45.2449,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:12:43,1,2,TRACE14,450.186,137.145,-22.145,-,16.8235,16.3476,16.6762,16.8305,,58.2426,58.5992,59.1073,59.8137,,59.9415,60.2902,60.7596,61.6191,,61.9859,62.2636,63.0529,64.6688,,,91.9181,92.1278,89.9409,,,90.2388,90.4821,88.1899,,,88.2393,88.4696,85.4933,,0.5480,0.5922,0.4717,0.4708,,0.6737,0.7109,0.5776,0.5820,,4.7620,4.1735,3.7541,3.8886,,2.2242,1.9756,1.7834,1.8484,,2.5379,2.1979,1.9707,2.0402,,3.9508,3.8420,3.4239,3.5278,,0.9211,0.6720,0.6316,0.7368,1.0773,1.2152,0.8396,0.7999,1.0256,1.4370,9.6895,6.0442,5.9928,9.6866,12.2887,5.1023,3.3219,3.0016,5.2182,6.0636,4.5872,2.7223,2.9912,4.4684,6.2251,8.8099,5.3768,5.4488,8.1986,10.8125,60.1143,60.4314,61.0801,62.2413,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:13:04,1,2,TRACE15,446.899,137.435,-22.145,-,16.6067,15.6415,16.3509,16.5472,,59.9821,58.4970,59.5082,59.5745,,61.7613,60.3497,61.3746,61.6333,,64.1356,62.3955,64.2522,64.6473,,,90.5097,92.2894,90.5316,,,88.6923,90.4473,88.6099,,,86.4482,88.1469,85.7589,,0.3888,0.4303,0.3692,0.4015,,0.4872,0.5308,0.4600,0.4940,,3.2597,3.3657,2.9291,3.0275,,1.6035,1.6737,1.4179,1.5049,,1.6562,1.6920,1.5112,1.5227,,2.9641,3.1314,2.7809,2.9031,,0.5714,0.5232,0.5507,0.7737,1.3217,0.7582,0.6586,0.7082,1.0217,1.7540,5.9613,4.4869,5.1630,8.6970,12.9137,3.0582,2.2546,2.6970,4.6310,7.5317,2.9031,2.2323,2.4661,4.0659,5.3820,5.3343,4.4066,5.0002,7.8260,11.2404,62.0588,60.4462,61.8802,62.1109,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:13:25,1,2,TRACE16,443.253,136.902,-22.145,-,16.2612,16.4080,17.0019,16.5208,,58.8709,59.1800,59.9955,59.0331,,60.6594,60.9236,61.8288,60.9636,,62.8825,63.2093,64.5285,64.0096,,,92.2101,90.0849,91.0947,,,90.4045,88.3611,89.2106,,,88.2048,85.8270,86.3880,,0.4181,0.3943,0.3821,0.4078,,0.5131,0.4906,0.4748,0.5098,,3.3503,3.1924,3.0563,3.2722,,1.6239,1.5843,1.4969,1.5869,,1.7264,1.6081,1.5594,1.6852,,2.9474,2.9195,2.8105,3.0371,,0.6088,0.5949,0.5909,0.8155,1.1947,0.7829,0.7469,0.7659,1.0627,1.5718,5.8951,4.9444,6.8569,8.0093,10.9747,2.9640,2.4600,3.3611,4.2423,6.5784,2.9311,2.4844,3.4958,3.7670,4.3963,5.3940,4.8017,5.9817,7.5757,10.1648,60.8767,61.1946,62.2620,61.5213,,
