Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:23:50,1,2,TRACE7,535.500,151.776,-22.120,-,16.6387,15.8608,16.2146,16.5936,,60.5457,61.4209,61.2099,60.7801,,62.3623,63.3910,63.1366,62.7849,,64.5993,65.7602,65.5281,65.3951,,,88.2989,89.4101,88.2189,,,86.4030,87.4420,86.2862,,,84.0820,85.1027,83.8034,,0.4134,0.4876,0.4899,0.4738,,0.5115,0.6056,0.6089,0.5834,,3.5784,4.3826,4.2650,3.9233,,1.7313,2.5475,2.3646,1.9688,,1.8472,1.8351,1.9005,1.9545,,3.3251,3.8194,3.8321,3.6400,,0.6329,0.5226,0.5959,0.4596,0.5678,0.8116,0.6564,0.7437,0.5886,0.7171,6.5746,6.0380,6.9501,5.1881,6.0825,3.7135,2.9658,3.2430,2.6015,3.1541,2.8610,3.0722,3.7071,2.5866,2.9284,6.1471,5.0380,5.5516,4.7299,5.0567,62.5725,63.5906,63.3690,63.0876,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:24:11,1,2,TRACE8,539.165,152.000,-22.125,-,16.4883,16.2366,15.4664,16.3099,,61.0753,60.6765,60.6737,61.3727,,62.8234,62.5573,62.6469,63.2680,,65.1033,65.1456,64.9692,65.7738,,,90.0454,88.4558,90.2227,,,88.1930,86.5828,88.2606,,,85.6687,84.2199,85.7123,81.9715,0.3936,0.4195,0.4386,0.4236,,0.4937,0.5271,0.5461,0.5267,,4.1880,4.2850,4.1877,3.8279,,2.2523,2.1026,2.1691,1.9732,,1.9357,2.1824,2.0185,1.8547,,3.5215,3.7516,3.6870,3.4269,,0.6550,0.5030,0.5475,0.4940,0.5123,0.8441,0.6538,0.6999,0.6255,0.6574,6.8651,6.7371,6.1326,6.0583,5.6561,3.3296,3.3988,3.4883,2.9824,2.8475,3.5355,3.3384,2.6443,3.0760,2.8087,6.0262,5.9398,5.5710,4.8846,4.8427,63.0893,62.9110,62.8215,63.5732,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:24:33,1,2,TRACE9,472.456,167.133,-22.139,-,16.4114,16.4987,16.6758,16.5669,,32.9161,32.5910,32.6523,33.2245,,34.1178,33.7617,33.8122,34.4131,,35.4261,35.1222,35.2690,35.8719,,,55.7295,53.8842,54.0560,,,54.5614,52.7178,52.8841,,,53.3089,51.2383,51.4089,,0.4641,0.4208,0.3751,0.3360,,0.5830,0.5220,0.4653,0.4186,,4.0406,3.4818,3.3439,2.9699,,1.7371,1.7238,1.7431,1.4693,,2.3035,1.7580,1.6008,1.5006,,3.4716,3.0829,2.8791,2.6219,,0.6471,0.7012,0.6984,0.5931,0.7317,0.8432,0.8899,0.8789,0.7439,0.9262,6.3478,6.4288,5.8521,5.2822,6.3889,2.7609,2.8912,2.8007,2.6026,3.1562,3.5870,3.5376,3.0514,2.6797,3.2327,5.7722,5.7831,5.4455,4.8263,5.7809,34.1711,33.8566,33.9607,34.5482,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:24:54,1,2,TRACE10,472.884,163.583,-22.136,-,16.1057,16.6123,16.6187,16.2001,,36.6452,37.6386,37.4116,33.8305,,37.8094,38.7430,38.5117,34.9716,,39.0005,39.9692,39.7843,36.1056,,,62.5770,63.3778,62.4318,,,61.4295,62.2700,61.3010,,,60.1774,61.0030,60.0686,,0.3702,0.4287,0.4487,0.4122,,0.4702,0.5310,0.5570,0.5167,,4.1445,4.0773,3.6681,3.8150,,2.2232,1.9053,1.7933,1.7536,,1.9213,2.1720,1.8748,2.0614,,3.2650,3.2979,3.3145,3.1473,,0.7120,0.7137,0.7380,0.7110,0.6212,0.9043,0.9069,0.9344,0.9134,0.7872,7.8739,6.6835,7.0718,7.5604,7.7928,3.8747,2.7071,3.2586,3.4038,3.8912,3.9992,3.9763,3.8132,4.1566,3.9016,6.2072,6.1631,6.0299,6.7614,5.4721,37.8228,38.8039,38.5979,34.9680,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:25:15,1,2,TRACE11,466.173,164.756,-22.139,-,16.3125,16.6672,16.7685,16.3795,,36.4841,35.9939,36.2740,36.3834,,37.6645,37.1700,37.4480,37.5780,,38.8989,38.4731,38.8116,38.9380,,,63.9118,64.3470,62.4513,,,62.7324,63.1715,61.2747,,,61.4535,61.8407,59.8945,,0.4039,0.3907,0.3741,0.3707,,0.4961,0.4809,0.4679,0.4638,,3.5030,3.5400,3.5077,3.6292,,1.8393,1.8727,1.8567,1.8231,,1.6637,1.6673,1.6511,1.8061,,3.1453,2.9802,2.9926,3.0831,,0.8865,0.6551,0.6154,0.6092,0.6764,1.1645,0.8310,0.7692,0.7794,0.8583,8.5614,6.0303,5.7602,5.7803,6.4777,4.3848,2.7390,2.8450,2.5948,3.0173,4.1766,3.2912,2.9152,3.1855,3.4605,7.5673,5.4313,5.0281,5.3872,5.7812,37.6915,37.2335,37.5428,37.6607,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:25:37,1,2,TRACE12,466.172,164.717,-22.139,-,16.1640,16.4710,16.5443,16.1459,16.2187,36.5803,36.1032,36.5341,36.4757,,37.7069,37.1798,37.6452,37.6302,,38.8941,38.4468,38.9434,38.8634,,,63.6522,64.2520,62.2734,64.1539,,62.5457,63.1497,61.1463,62.9843,,61.3041,61.8887,59.8353,61.7946,0.4110,0.3903,0.3721,0.3884,0.4028,0.5022,0.4817,0.4665,0.4853,0.5090,3.5959,3.2226,3.8291,3.5689,3.3792,1.8260,1.6744,1.9487,1.6579,1.6301,1.7699,1.5482,1.8804,1.9110,1.7492,3.0125,2.8864,3.1242,3.0277,2.8405,0.5813,0.6431,0.5996,0.6114,0.6555,0.7323,0.8198,0.7557,0.7829,0.8234,5.5771,5.8164,5.1589,5.5772,5.9875,2.7933,2.7233,2.4397,2.4664,2.8402,2.7839,3.0932,2.7192,3.1108,3.1473,5.0523,5.5232,4.8372,5.1746,5.3756,37.7372,37.2750,37.7387,37.6696,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:25:58,1,2,TRACE13,471.704,154.417,-22.132,-,16.5293,16.9265,16.6720,16.7147,,47.5052,47.9727,47.0025,47.7566,,48.8977,49.3772,48.3537,49.1787,,50.5701,51.2130,50.0583,50.9707,,,78.1105,78.3135,77.9733,,,76.7060,76.9989,76.5736,,,74.9654,75.2980,74.8757,44.0892,0.4567,0.4525,0.5277,0.5611,,0.5676,0.5585,0.6510,0.6883,,3.4748,3.6930,4.1137,4.3760,,1.7445,1.7875,2.0930,2.3212,,1.7303,1.9054,2.0207,2.0547,,3.3954,3.4372,3.8830,3.9756,,2.1787,0.7196,0.7538,0.8072,0.7196,2.6782,0.8789,0.9349,0.9866,0.8999,14.3263,5.4833,5.7671,6.0572,5.9466,7.8755,2.7183,2.8159,3.0245,2.8281,6.4508,2.7650,2.9512,3.0327,3.1185,11.7762,5.3527,5.5824,5.8925,5.5042,49.0377,49.5929,48.5304,49.3636,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:26:19,1,2,TRACE14,473.086,151.611,-22.137,-,16.4949,16.8426,16.5039,16.5918,,60.1276,59.8480,60.9820,60.7125,,61.7742,61.4563,62.6651,62.4034,,63.6479,63.5159,64.5992,64.5798,,,91.4179,88.4494,90.0861,,,89.8033,86.8316,88.3874,,,87.8002,84.8238,86.5251,,0.4773,0.4058,0.4902,0.5156,,0.5881,0.5040,0.6022,0.6298,,3.7574,3.2054,3.7536,4.0406,,1.8315,1.5462,1.8637,1.9614,,1.9259,1.6592,1.8899,2.0792,,3.4868,3.0031,3.4521,3.7299,,0.7137,0.5674,0.5802,0.7764,1.0615,0.9090,0.7045,0.7549,1.0207,1.4100,7.1996,4.8850,5.6685,7.7006,9.6749,3.5615,2.4702,2.7389,4.3218,6.0336,3.6380,2.4148,2.9296,3.3788,3.6414,6.2281,4.6259,5.5020,7.0290,9.0008,61.8878,61.6819,62.7906,62.6462,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:26:41,1,2,TRACE15,469.801,151.913,-22.140,-,16.3814,16.4507,16.9574,16.5390,,59.8473,59.9343,61.0133,61.3583,,61.5637,61.6562,62.8281,63.2512,,63.6854,63.7376,65.7268,66.1446,,,91.0898,89.0073,89.5769,,,89.3670,87.2980,87.6906,,,87.3072,84.9352,84.5877,,0.4833,0.4419,0.4166,0.4638,,0.5959,0.5503,0.5169,0.5797,,4.2294,4.0022,3.3950,4.0116,,2.0906,2.0014,1.7183,1.9867,,2.1388,2.0008,1.6767,2.0250,,3.5599,3.3357,3.0738,3.6386,,1.0127,0.5756,0.5290,0.7398,1.1198,1.3526,0.7317,0.6760,0.9623,1.4773,10.0969,6.6874,5.3459,8.3019,11.4749,5.6622,3.4685,2.7318,4.8525,6.8272,4.4347,3.2189,2.6141,3.4493,4.6477,8.9086,5.6203,4.9420,6.9180,10.2415,61.7664,61.8360,63.3701,63.7514,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:27:02,1,2,TRACE16,466.153,151.395,-22.142,-,16.0103,16.8437,16.9514,16.1901,,60.6008,60.5908,60.5727,60.2363,,62.3962,62.2156,62.3542,62.1551,,64.2469,64.4248,64.8064,64.4118,,,88.0486,90.1898,88.2812,,,86.3528,88.4609,86.4895,,,84.3446,86.2144,84.1979,,0.4051,0.3748,0.3982,0.4503,,0.5045,0.4677,0.4925,0.5464,,3.3803,3.0988,3.4287,3.4265,,1.6349,1.4428,1.5897,1.6330,,1.7454,1.6559,1.8390,1.7935,,2.9631,2.8138,2.9307,3.1107,,0.8279,0.5528,0.6439,0.6862,0.8887,1.0908,0.7076,0.8184,0.9023,1.1711,8.3596,5.8090,6.8246,7.8873,10.3531,4.9675,2.9187,3.4275,4.1715,6.2095,3.3921,2.8902,3.3972,3.7158,4.1436,7.3416,5.2915,5.9690,6.8442,8.5089,62.4238,62.5078,62.6895,62.3240,,
