Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:48:26,1,2,TRACE7,513.376,137.573,-22.129,-,16.6099,15.9027,16.3848,16.4321,,62.3641,62.5271,61.1811,60.6161,,64.1882,64.4924,63.0638,62.4133,,66.4518,66.7964,65.4882,64.6707,,,88.5259,88.0979,90.5706,,,86.5973,86.1824,88.7108,,,84.2925,83.8484,86.3907,,0.4330,0.5026,0.4319,0.4365,,0.5396,0.6189,0.5351,0.5447,,3.8102,3.9071,3.3781,3.4100,,1.8752,1.9519,1.6581,1.6943,,1.9350,1.9552,1.7199,1.7157,,3.4100,3.6719,3.2342,3.2519,,0.6020,0.5408,0.5369,0.4877,0.5490,0.7530,0.6860,0.6737,0.6168,0.6921,4.7117,4.5971,4.6541,4.5280,4.5819,2.3368,2.3008,2.2992,2.2437,2.2544,2.3750,2.2964,2.3549,2.2843,2.3275,4.6389,4.4184,4.4309,4.2064,4.4083,64.4079,64.6617,63.3347,62.6434,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:48:47,1,2,TRACE8,517.039,137.814,-22.130,-,17.0651,16.6510,17.4838,17.1711,,61.8366,61.0498,65.3137,60.3198,,63.6703,62.9942,67.7301,62.2360,,66.1905,65.2719,70.8224,65.2137,,,87.9027,91.0954,83.1661,,,86.0194,89.1222,80.7726,,,83.7073,86.8234,77.4672,,0.4584,0.5330,0.4889,0.4758,,0.5755,0.6593,0.6151,0.5900,,4.3775,4.4418,5.6698,4.1001,,2.4293,2.3688,3.1674,2.0205,,1.9482,2.0730,2.5023,2.0797,,3.7284,4.0084,4.6273,3.6882,,0.5848,0.5322,0.5630,0.6021,0.6533,0.7624,0.6698,0.7220,0.8196,0.8243,6.8714,5.1411,6.4850,8.0537,6.6915,3.6884,2.4666,3.3118,4.3130,3.4568,3.1830,2.6745,3.1731,3.7407,3.2348,6.1028,4.4986,5.5736,7.3464,5.8865,64.0135,63.1608,68.0681,62.7667,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:49:09,1,2,TRACE9,450.271,152.646,-22.142,-,16.4391,16.1660,16.2527,16.6382,,31.6054,32.3683,32.0641,32.1381,,32.7538,33.5736,33.1924,33.2591,,34.8945,34.9629,34.4515,34.7486,,,55.4614,54.8794,56.6917,,,54.2917,53.7136,55.5735,,,52.8834,52.4114,54.2527,,0.3994,0.3900,0.3360,0.3842,,0.4929,0.4901,0.4187,0.4734,,3.4993,3.6560,3.1430,3.1765,,1.6182,1.9105,1.4093,1.5513,,1.8811,1.7455,1.7337,1.6251,,3.0008,3.1043,2.5840,2.8013,,0.7141,0.6828,0.6528,0.6487,0.6428,0.9131,0.8626,0.8216,0.8135,0.8245,6.3645,5.9262,6.0723,5.9742,5.8169,3.2272,2.6588,2.8821,2.8985,2.7228,3.1373,3.2674,3.1902,3.0757,3.0941,6.0186,5.3554,5.5227,5.2312,5.2437,33.2500,33.6656,33.2578,33.4433,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:49:30,1,2,TRACE10,450.714,149.098,-22.142,-,16.2092,16.4009,16.6469,16.8015,,36.2952,36.8919,36.1436,34.5320,,37.4461,37.9808,37.2251,35.6423,,38.6995,39.1587,38.4348,36.8039,,,62.3094,64.2967,63.8413,,,61.1699,63.2232,62.7141,,,59.8993,62.0593,61.4428,,0.4681,0.3660,0.3977,0.3977,,0.5791,0.4608,0.4986,0.4899,,3.8193,3.4598,3.6428,3.4030,,1.8888,1.5352,1.5908,1.6491,,1.9304,1.9246,2.0520,1.7538,,3.3400,2.9023,3.0828,3.0588,,0.7691,0.6961,0.7366,0.7463,0.7349,0.9556,0.8725,0.9302,0.9373,0.9337,6.2626,6.0454,6.1625,6.3960,6.1437,3.0095,2.7334,2.9472,3.1626,2.7883,3.2531,3.3120,3.2153,3.2334,3.3553,5.6086,5.5427,5.8808,6.0569,5.6516,37.4974,38.0253,37.2892,35.6679,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:49:52,1,2,TRACE11,443.999,150.241,-22.140,-,16.7981,16.3431,16.1333,16.7344,,38.1482,38.5584,37.8435,38.4457,,39.3453,39.7990,39.1500,39.6446,,40.7448,41.1598,40.5400,41.1644,,,62.7367,61.1799,61.9476,,,61.5200,59.8943,60.7009,,,60.1433,58.5410,59.3569,,0.3878,0.3657,0.4016,0.3662,,0.4821,0.4559,0.4980,0.4568,,3.6942,3.4028,3.7288,3.3100,,1.8508,1.6238,1.9157,1.5895,,1.8434,1.7789,1.8132,1.7205,,3.1198,2.9656,3.0928,2.9890,,0.6482,0.6173,0.6491,0.6779,0.7619,0.8274,0.7710,0.8137,0.8568,0.9610,6.6614,6.1857,6.4896,6.6077,6.6969,3.5072,2.9865,3.1670,2.5915,2.7725,3.1542,3.1992,3.3226,4.0161,3.9244,5.6469,5.2383,5.5845,5.6646,5.9487,39.4465,39.8591,39.1917,39.8051,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:50:14,1,2,TRACE12,443.997,150.202,-22.140,-,16.7530,16.2550,16.0572,16.6566,,38.2265,38.5948,37.9757,38.4265,,39.3808,39.8149,39.2471,39.6334,,40.8056,41.1401,40.6184,41.1163,,,62.6220,61.1228,61.8468,,,61.4366,59.8672,60.5991,,,60.0603,58.5312,59.2751,,0.3931,0.3704,0.4233,0.3707,,0.4857,0.4606,0.5200,0.4633,,3.2959,3.5037,3.4555,3.3542,,1.6024,1.6764,1.7373,1.6485,,1.6936,1.8273,1.7183,1.7056,,3.0009,2.9929,3.2413,3.0657,,0.6322,0.6101,0.6569,0.6769,0.7625,0.7932,0.7613,0.8280,0.8451,0.9572,5.5732,5.8211,6.1859,6.0317,6.4851,2.5759,2.7913,2.7877,2.7281,2.9344,2.9973,3.0298,3.3982,3.3035,3.5507,5.0383,5.1245,5.6003,5.4543,6.0081,39.5160,39.8674,39.2970,39.7714,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:50:35,1,2,TRACE13,449.576,139.928,-22.130,-,16.2706,16.3609,16.5977,16.4612,,48.3442,49.1544,47.4815,47.2878,,49.7429,50.6341,48.7691,48.6028,,51.4195,52.4380,50.4308,50.3782,,,75.1944,77.8711,78.5091,,,73.7231,76.5900,77.2089,,,72.0170,74.9138,75.5234,,0.4540,0.4539,0.4293,0.4616,,0.5727,0.5739,0.5322,0.5672,,4.0506,4.4082,3.4999,3.8164,,2.1567,2.3844,1.8158,1.9690,,1.8940,2.0238,1.6841,1.8474,,3.7158,3.8961,3.2857,3.4480,,1.1775,0.6625,0.6249,0.6948,0.6923,1.4701,0.8379,0.7863,0.8778,0.8570,9.3819,6.0586,6.1347,6.0194,5.9380,5.3280,2.9353,3.0669,2.8217,2.8377,4.0539,3.1233,3.0678,3.1977,3.1002,7.9349,5.5628,5.4944,5.7382,5.4382,49.8818,50.7962,48.9562,48.8330,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:50:57,1,2,TRACE14,450.970,137.129,-22.137,-,16.6919,16.2882,16.5843,16.8904,,60.7159,60.5505,60.6782,61.7898,,62.3300,62.1658,62.2968,63.4874,,64.1518,63.8031,64.1639,65.6070,,,90.2192,89.7636,87.9848,,,88.6412,88.1475,86.2967,,,87.0256,86.3844,84.3407,,0.4622,0.5083,0.4292,0.4114,,0.5707,0.6266,0.5348,0.5095,,3.7093,3.7852,3.2926,3.1915,,1.9585,1.9173,1.6515,1.5565,,1.7508,1.8680,1.6411,1.6351,,3.4220,3.6327,3.2511,3.0418,,0.6546,0.5861,0.5798,0.7043,1.1134,0.8374,0.7303,0.7378,0.9341,1.4883,6.1022,5.0528,5.5060,8.3043,10.2598,3.2367,2.5773,2.8098,4.1181,5.7961,2.8656,2.4755,2.6962,4.1862,4.4637,5.6343,4.8806,5.1935,7.0858,9.2872,62.4338,62.1768,62.4211,63.6984,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:51:18,1,2,TRACE15,447.684,137.417,-22.137,-,16.4859,16.8660,16.6871,16.1837,,62.9115,62.5547,62.6935,63.1024,,64.5754,64.1671,64.4484,64.8290,,66.5161,66.3351,67.2739,66.7316,,,86.8964,88.4490,87.3306,,,85.2975,86.7813,85.5541,,,83.2999,84.3193,83.3648,,0.4067,0.3727,0.4179,0.4232,,0.4999,0.4641,0.5108,0.5240,,3.1457,3.1190,3.3074,3.1902,,1.5714,1.5318,1.6609,1.5835,,1.5742,1.5872,1.6465,1.6067,,2.8655,2.8113,3.0415,3.0787,,0.5706,0.5446,0.5368,0.6561,1.0181,0.7412,0.7037,0.6918,0.8780,1.3689,5.6995,5.1992,4.9319,6.9998,9.4958,2.8273,2.7019,2.5129,3.6804,5.6913,2.8723,2.4973,2.4190,3.3194,3.8044,5.3087,5.0261,4.8154,6.3558,8.9251,64.7138,64.4449,64.9837,64.9170,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:51:39,1,2,TRACE16,444.038,136.882,-22.137,-,16.7719,16.7504,16.1915,16.5639,,62.9066,62.0455,63.5650,62.4631,,64.5053,63.7205,65.3101,64.1252,,66.2910,65.8421,67.2774,66.1432,,,89.0972,86.7686,87.1599,,,87.4863,85.0784,85.4375,,,85.5586,83.0315,83.4729,,0.3653,0.3844,0.3892,0.3782,,0.4521,0.4769,0.4799,0.4664,,2.9588,3.2663,3.0860,3.0906,,1.4256,1.5182,1.4970,1.5053,,1.5332,1.7481,1.5890,1.5853,,2.6848,2.8714,2.8354,2.8281,,0.6295,0.5358,0.5568,0.6389,1.0066,0.7913,0.6879,0.7175,0.8356,1.3515,5.9831,4.9216,5.8169,7.3627,9.6263,3.0036,2.5044,2.9055,3.7523,5.8159,2.9796,2.4172,2.9114,3.6103,3.8104,5.5031,4.5901,5.3694,6.2274,8.8580,64.5988,63.9438,65.4212,64.3031,,
