Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:20:01,1,2,TRACE7,536.157,150.456,-22.123,-,16.4903,16.4233,16.6643,16.6069,,59.0212,59.9359,59.8674,59.3026,,60.8587,61.7426,61.7848,61.1672,,63.1416,64.1123,64.3351,63.7365,,,90.1034,90.5462,89.9284,,,88.2497,88.7112,88.0255,,,85.9584,86.3242,85.3660,,0.4132,0.4017,0.4364,0.4185,,0.5138,0.5029,0.5450,0.5209,,3.2525,3.0955,3.6667,3.5904,,1.6048,1.5401,1.7896,1.8333,,1.6477,1.5554,1.8771,1.7571,,3.0821,3.0261,3.4373,3.3125,,0.5546,0.5183,0.4998,0.4758,0.5349,0.7050,0.6552,0.6331,0.6015,0.6746,5.0891,4.1698,4.3097,4.3029,4.7890,2.4089,2.0769,2.1685,2.1286,2.4330,2.6801,2.0928,2.1412,2.1743,2.3560,4.5877,4.1125,4.1917,4.0275,4.4600,61.0814,62.0241,62.1012,61.5195,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:20:23,1,2,TRACE8,539.821,150.687,-22.123,-,16.7091,16.1999,16.5117,16.5996,,60.4158,59.4360,60.0287,61.3138,,62.2604,61.2635,61.9243,63.2187,,64.6892,63.3752,64.3433,65.7269,,,91.6523,88.8757,90.8511,,,89.8168,86.9998,88.9534,,,87.6084,84.6826,86.4360,79.2116,0.4296,0.4913,0.4353,0.4801,,0.5330,0.6135,0.5442,0.5958,,4.1021,4.5203,4.2000,4.3477,,2.2419,2.4436,2.2053,2.3932,,1.8601,2.0767,1.9947,1.9545,,3.6480,4.0445,3.6819,3.7113,,0.6015,0.5461,0.5202,0.5570,0.5455,0.7865,0.6907,0.6734,0.7083,0.6951,7.0761,5.7819,6.5209,6.4524,7.3829,3.7560,2.9306,3.2038,3.0168,3.6032,3.3200,2.8513,3.3171,3.4356,3.7797,5.9576,4.9576,5.6279,5.6100,5.6517,62.5525,61.4056,62.1860,63.5203,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:20:44,1,2,TRACE9,473.086,165.695,-22.138,-,16.0433,16.4533,16.2078,15.9601,,32.1146,32.4957,32.3091,32.7701,,33.2631,33.5880,33.4250,33.9020,,34.4622,34.8605,34.7032,35.0947,,,56.2203,54.5040,54.4484,,,55.0959,53.4002,53.3055,,,53.8971,52.0834,52.0721,,0.3864,0.3628,0.3588,0.3446,,0.4843,0.4522,0.4420,0.4284,,3.4004,3.0432,2.6374,2.6373,,1.7259,1.4228,1.3003,1.2961,,1.6745,1.6204,1.3371,1.3412,,2.9224,2.7312,2.4752,2.5199,,0.6892,0.7402,0.6796,0.6907,0.7406,0.8651,0.9360,0.8612,0.8647,0.9312,5.6004,6.1142,5.4899,5.5605,6.0497,2.6833,2.8785,2.6607,2.6472,2.9988,2.9171,3.2357,2.8292,2.9133,3.0509,5.1464,5.6340,5.3421,5.2132,5.7882,33.2884,33.6781,33.5062,33.9324,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:21:06,1,2,TRACE10,473.520,162.146,-22.140,-,16.6377,16.5668,16.3402,17.0122,,38.1484,38.8146,38.4858,35.5196,,39.2393,39.9502,39.6064,36.7814,,40.5032,41.2427,40.8687,38.2318,,,61.2185,61.9512,61.2325,,,60.1088,60.8245,60.1079,,,58.8483,59.5583,58.8567,,0.3707,0.3963,0.4017,0.3847,,0.4607,0.4866,0.4975,0.4803,,2.9279,3.0681,3.3371,2.9697,,1.4821,1.5822,1.5700,1.4198,,1.4457,1.4859,1.7671,1.5499,,2.7309,2.8374,2.9804,2.7966,,0.7084,0.6544,0.6029,0.6395,0.6933,0.8960,0.8216,0.7576,0.7976,0.8822,5.6716,5.1415,5.0268,5.2221,6.7396,2.7949,2.5293,2.4796,2.6486,3.4137,2.8767,2.6122,2.5472,2.5735,3.3259,5.3959,4.9561,4.8513,4.9747,6.2466,39.3258,40.0286,39.6772,36.8757,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:21:27,1,2,TRACE11,466.807,163.306,-22.140,-,16.6607,16.2958,16.1438,16.4724,,37.8886,38.4184,38.5496,37.5715,,39.0131,39.6011,39.7848,38.7673,,40.4829,41.0057,41.1980,40.2142,,,62.2008,61.7804,60.7875,,,61.0444,60.5844,59.5523,,,59.5980,59.2627,58.1005,,0.3749,0.3777,0.3790,0.3489,,0.4671,0.4674,0.4702,0.4335,,2.9393,3.0214,3.1820,2.7121,,1.4301,1.4659,1.5704,1.3394,,1.5092,1.5555,1.6116,1.3727,,2.7755,2.8515,2.8677,2.5937,,1.0361,0.6816,0.6736,0.7857,0.7183,1.3232,0.8582,0.8439,0.9767,0.9051,9.1726,5.5281,5.6173,6.1863,5.7985,4.6575,2.6965,2.6822,3.0766,2.7972,4.5151,2.8316,2.9350,3.1097,3.0013,8.3016,5.2517,5.2728,5.7476,5.4894,39.1857,39.7121,39.8738,38.8928,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:21:49,1,2,TRACE12,466.806,163.268,-22.140,-,16.5974,16.2329,16.1242,16.4800,16.4676,38.0573,38.5632,38.5073,37.6422,,39.2431,39.7882,39.7670,38.8575,,40.7577,41.2261,41.1988,40.3432,,,62.0608,61.6988,60.7665,62.9682,,60.8420,60.4547,59.5203,61.7842,,59.3607,59.1177,58.0297,60.3257,0.3751,0.3609,0.3828,0.3774,0.4125,0.4658,0.4506,0.4759,0.4723,0.5144,2.8736,3.3264,3.4816,3.4241,3.1791,1.4337,1.5940,1.6128,1.6379,1.5845,1.4399,1.7324,1.8688,1.7862,1.5946,2.7691,2.9269,3.0041,2.8158,2.8494,0.7666,0.6622,0.6688,0.7351,0.7019,0.9768,0.8321,0.8463,0.9220,0.8900,6.4539,5.3389,5.6671,5.5868,5.6135,3.2732,2.6410,2.5231,2.7162,2.7559,3.1807,2.6979,3.1440,2.8706,2.8576,5.8937,5.1248,5.3457,5.4345,5.4426,39.4075,39.8946,39.8531,38.9927,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:22:10,1,2,TRACE13,472.358,152.978,-22.135,-,16.7042,16.0518,16.2838,16.5234,,48.8598,48.1742,47.6100,48.3852,,50.1952,49.6095,48.9643,49.7277,,51.8709,51.1444,50.5667,51.4796,,,77.8000,77.6237,77.1984,,,76.3731,76.2404,75.8857,,,74.7466,74.6843,74.2348,,0.4069,0.4462,0.3905,0.3881,,0.5060,0.5544,0.4858,0.4812,,3.1332,3.6574,3.7047,3.2124,,1.5609,1.7513,1.6926,1.6391,,1.5722,1.9061,2.0121,1.5733,,3.0302,3.4459,3.1896,3.0257,,1.6246,0.6289,0.6361,0.6552,0.6729,2.0704,0.7833,0.7985,0.8286,0.8543,13.1219,5.2086,5.9718,6.2302,5.8763,7.7250,2.5698,2.7412,2.8620,2.7024,5.3970,2.6388,3.2306,3.3682,3.1739,10.4784,5.0446,5.3648,5.6620,5.4650,50.3653,49.6593,49.0883,49.9324,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:22:32,1,2,TRACE14,473.745,150.175,-22.138,-,16.4536,16.0227,16.0763,16.6757,,61.1043,61.3442,62.0786,63.2521,,62.6962,62.9463,63.7034,64.8663,,64.4294,64.7392,65.5046,67.1278,,,90.2177,87.4091,88.3426,,,88.6163,85.8008,86.6815,,,86.8737,84.0378,84.5245,,0.3859,0.3716,0.3787,0.3949,,0.4762,0.4608,0.4730,0.4971,,3.0310,3.2115,3.1586,3.6729,,1.5143,1.5733,1.4509,1.8051,,1.5167,1.6382,1.7077,1.8678,,2.8604,2.9476,2.8967,3.3313,,0.6627,0.4607,0.5760,0.7760,0.9728,0.8793,0.5889,0.7536,1.0429,1.2976,7.0065,4.3201,6.7389,8.6465,9.8098,3.7536,2.1615,3.6881,4.6571,5.9167,3.2529,2.1586,3.0508,3.9893,3.8931,6.4874,4.1466,5.9807,7.6682,8.9369,62.7668,63.0417,63.7916,65.1899,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:22:53,1,2,TRACE15,470.459,150.471,-22.143,-,16.2408,16.5738,16.3274,16.2033,,61.7768,62.1558,62.3514,63.5597,,63.5041,63.7716,64.1034,65.4389,,65.2619,65.6217,66.3068,67.7836,,,89.1271,87.2480,87.4250,,,87.5313,85.5222,85.5679,,,85.8052,83.3564,83.2070,,0.3958,0.4329,0.4865,0.4552,,0.4940,0.5318,0.6042,0.5597,,3.3661,3.3247,4.0653,4.2473,,1.5904,1.6520,1.6679,2.1627,,1.7757,1.6728,2.3974,2.0846,,3.0469,3.1026,3.5972,3.3788,,0.8539,0.5416,0.5887,0.7404,0.9071,1.1759,0.6916,0.7533,0.9970,1.2536,9.8851,5.9318,6.7749,10.0799,10.1846,4.9888,3.0160,3.5451,4.7550,5.9182,4.8963,2.9158,3.2298,5.3249,4.2664,8.3467,5.2274,5.8460,8.0139,9.5821,63.5193,63.8887,64.3291,65.6716,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:23:14,1,2,TRACE16,466.812,149.946,-22.143,-,16.6726,16.6533,16.1703,16.4636,,62.2324,63.1303,62.1749,62.7216,,63.8746,64.7785,63.8414,64.3945,,65.7560,66.7110,65.6045,66.5651,,,86.4474,88.1530,86.2438,,,84.7783,86.4973,84.5962,,,82.8712,84.6853,82.6846,,0.3772,0.3765,0.4133,0.3713,,0.4740,0.4709,0.5216,0.4617,,3.6000,3.5254,3.6944,3.5587,,1.8923,1.8014,1.6448,1.4770,,1.7077,1.7240,2.0496,2.0817,,3.0172,2.9336,3.3017,2.9422,,0.8941,0.5779,0.5751,0.5703,0.7022,1.1944,0.7432,0.7309,0.7391,0.9249,8.9687,6.4885,8.0897,6.4933,8.6098,4.9250,2.9822,3.6406,3.4968,4.6268,4.0437,3.5063,4.4491,2.9965,3.9829,8.1698,5.3759,6.0288,5.8524,7.1198,63.9942,64.9207,63.8897,64.6434,,
